21ed0dff26631f6029e3fb8c5bf19ede,214.0
ce228244e85c81416d989cba2a78ee6f,202.0
730075fdaea7b41ebfd6a777389b2ebc,201.0
be3b956c19c4bc0a02b2f32b5e27ffdf,201.0
67448f5462bb819189c1441ac12d018f,201.0
8d5a56b25cdda48885333c8398eae7f8,200.0
4054c490f09fcdb23e6ed4afba7d118a,199.0
d60108c134aa7d804072f38c05c9905c,199.0
1633c7e540c71be329e52294c633d0f1,193.0
fbdb2eb2a467b5643bb7b9822159b506,191.0
e87e123d698bbadd2ff0e5b32a0032e9,191.0
b25583384268c95e0a5d256585dc1689,190.0
36dfc3df8d8a0704b08f38d8cae3d2e3,190.0
9a465fb0d18a73b514268bc9adfa61b9,189.0
2524e14d02076a648789bdebd289063b,184.0
62156275fcdbf16b82b95d1bd8610496,183.0
85ed35b5a0b31e5ff469150169bb46ae,180.0
d2fd206f8559c681fd185697488dc6cf,173.0
09a4e412d3dacbd9e23086dc8800f212,172.0
eb4d559e6c9c858d599f03ad280e945d,172.0
992c4b9e07f76c14f9f3f0f2b44f9086,172.0
2a20349fce54501211ef74b78b8902b5,167.0
9395e549925a38efa38c53a436c94071,162.0
964d8bb85e57af594d8f2448be455464,161.0
d2903964f7ac0f4d668e1ce503cb60f2,160.0
bbec18b92d1d3dec64768c1cbef10955,151.0
4dda829b64242dab3f3b9821f66c33c7,149.0
09986784f18e4e6e2944448db90b148a,149.0
fecae97d61839c33378665bc4859e314,144.0
37229d7185c512e7c1693296c0e05ee4,144.0
b3623169657272d7d234f1ccf65f138e,143.0
cba306d3f987393f329542a54f49c4b9,142.0
17b6ef492dbc03bc3ffde8a0f9527ada,141.0
196d28fe4923dae41559f23746e16acf,139.0
b6ea1a970272d0cedf88e9ac0ef6e936,139.0
5b02d8a5804d1b12b84b31deca3d692e,139.0
dfa6f9bd67ce87fab396f6114a6c4cfe,136.0
25cbe512da80f34e4694cf1c10c2b1e5,136.0
1c8a10f5bc46348daddc1bfb427d2a1a,134.0
2ab4ffaae7fb5adef6868461dcff76e8,132.0
3db135885e030dc992b832594a954378,130.0
dd61149c27f4d216632b72ad8f273ace,129.0
afcc3f3261f1ad331e63216f820db192,128.0
02ad8f2eff16c38b064410675e7d39f5,128.0
ad1cf567cbe04628b2836adf093eca3e,127.0
f7dcf973f08136c9f082736c8714928f,126.0
9fefef86e5444365a77ead645024a387,126.0
cc11fe08c093d5a85cf919d2f49b5012,124.0
5f495d8ea3983016114d0129595fa24d,122.0
e4d793916b96eb01242be44a3a329f04,122.0
f12957cdebc019a84373f9abf8f788f3,121.0
fe35d757f2f44123199d13a286e560a0,121.0
1b5a46b498d32f252aade02dfd417187,119.0
2ab5c4c161743ab3cb085e3cf1ce4189,113.0
7d30bf86c0aeb45467ad8d9f86ee9235,113.0
5fcfed74b02f500a80bacda9aa0bc4ce,111.0
1fafdfd495a4ab63caa2f09ce7bd4c8e,110.0
cb820794ad7900f0e2d7447b901f8f5d,110.0
c7aa18471fce8c342185bb135718438d,110.0
d02599b7a79add074e2a4671f4bbc5de,110.0
a88475a1c39aaa1541bf1253e62ed226,108.0
3f4cbed9f443c5b6de875da1c85df479,108.0
235d1a635e5e4345e86564e6d09ed598,106.0
74c4764d17eb26eae2c361dabfb680bd,105.0
65b4fd53b298cfa0b3f79299cbb5333f,105.0
feebdcedfc1093b2f233ab9a313db1b6,104.0
d8585ce9e594cb79c5d3aae8c3358f04,103.0
5d4bab345c45b678dacc87cfb6833797,102.0
a08164108298576aa2d19e83e78d5b29,102.0
f6cac84c7009c4b95e36a69de13dab55,101.0
0a610186fcf444bdef34e344022de5eb,101.0
95096a50182cbce919492c49b959bda1,101.0
a57c810e3bfe7a75032bf9091b168c59,101.0
434cd9851c873a22b17691245c7ae32c,101.0
9e666f46fffd86900b37aa9260053d1f,99.0
9dc767bd439b80b13396adbf6aeddd9b,99.0
b6b89298a5094efd19f0dee43710f830,99.0
cce0bd4e1a6a88cc1dfa968c316adee9,98.0
20f25e3216cd577538d37d5519b1fbb2,98.0
7aa8c6e369e30495c0af52ce6d9f0c9f,97.0
ec544eb7236d5033aaba7b38351fcf0e,97.0
dd22c90b44a32e5efd673ec100528f12,96.0
4238eeb0b84ccbaaa611387cad557f56,96.0
58d99a2e41d180e2ea7675d210269c35,96.0
1eddf6866d1a6394e46aa7a2198a512d,96.0
5eb4426cd0616d945b2e8375618eff68,95.0
e370fadf4ca900841f95b197dd0647c7,95.0
ad13032a78820f30ada02c6db80fac8b,94.0
32b3d12d6e420085985a75687fd10648,94.0
7d1bc5f14a99abf79ae04c0ce5929293,94.0
6e393ebc82053b6b629df888adc6f819,91.0
5db6823c0c61a1538aabbce4693c4b8a,91.0
caaf944ecc5a81e5ca3d484781e6ff07,91.0
a71b59411c66f94b0fe91958ba45ac6c,90.0
0b8563766ae7cda6002806d66593bfa9,90.0
1dd6944ad8763a8389bffb55746933ff,90.0
88a4dea55206b646e00d198dabd8ecdd,89.0
77b0b22ecd311f0899f773bd8abce4ec,89.0
947c123ccdb2e177027d146464a504ba,88.0
d9434a9b73948edae293a92cf0c6faa9,88.0
1d43ab1dcc7874d9211eb98f24b2ea9b,88.0
f725e169dde5608c420e41932ff0fc4f,87.0
45b8e231af0ea54c17bc3a592c7f7eaf,87.0
3a9053bdbb1d99573736be1c779e2a57,87.0
38975ab8cc75cc977c70d861e484b495,84.0
3059f5fa879ea0cf5ca5333d60946f23,84.0
17d59093c393e4c526497156ad19741d,83.0
37906933273d254694d1567b102fd1c1,83.0
631fbff6255680530b3d106da3217bbb,83.0
992095aa19bccf236a3ee4a182795ca3,82.0
d76916decc7995085390bec187c4d3b6,82.0
41a6c5e15395af79b587f83e36b6461e,82.0
dc5b1c5a28019122fc7012309bcacf93,81.0
3c6b0d3d62567e439be918d93c48bd13,80.0
7e0a094f0ac7f118c74915817025e64c,80.0
6e71096fe4139db83af114e17c873a70,80.0
9a171da53fe2d92a95a0798b4b80be33,80.0
248c8a2c8fc593efbedc2171e592895f,80.0
e407f867219644e6c1c2b4dd3e5b890b,80.0
97066b65bf8720271ae6c2956ea419a8,79.0
8fb0fa288a04d5dfdfb590af4e3244a0,79.0
9dce1e6372480eb47270a1602ffe82ed,78.0
bf8e8dd84a619edda6877c14c834eb27,77.0
7cd6bb5c8d56f3f95b57eada5892d040,76.0
5043d3ab50c8d1a6240ee49e7b0c3753,74.0
bd708751b938184a9369fe386f8d395e,73.0
5f9731e5cf0ffc12a23936574963f456,72.0
d7089596195cf41df1862c6e45f19204,72.0
60b5e10f533e27c83cd0f279759970fd,72.0
02e55f81ff22b4140c9a9986818a3337,72.0
b2a7c9b19c4f3182b50e966ef6373692,71.0
955bbb7bdd5d48fc12aee435740dea6f,69.0
d75f709237ea0d6210c8af1122954fae,69.0
3d814143d9fe82d549c734296104b2f0,68.0
1cda136187124be2f2d69ee4710488d8,68.0
57782a7369a5631b2d1fd68a5adf2cee,68.0
31c2fbdecb2271e4a2a26168320805de,67.0
12bbf7d260acaa6cc39d5e7656b74b4c,67.0
4915a7e5bfc5fba9c708b8660221af2f,67.0
61346802a483c64ac16db03e14aa7479,65.0
fe0a427c165a175d2414ccefa32d619c,65.0
6cc62c8b1101b76a336f37a9449f3d01,65.0
b29acac03cab917effbb5646d9e44733,65.0
92a50a9d07556e987e74f608def28566,64.0
ab51f655f96a37cda850f29c635af3d2,64.0
d7122d639bc9e1daade78f65cf5dffd0,63.0
d1da919149ae6117aa988a3f046d4127,63.0
55155d4d786faf371b6b49995e866cfa,62.0
13b469dd54e468826183a1c7614f66d0,62.0
8134fbacf72db9f97223a8e3c9ae4ac8,62.0
9d1dc65e5e8a8f2a1d9c469ca8da1d2b,61.0
06fb61a36f05c2e82fb93bd1f0724200,60.0
5915850ceddd81d523dbd44cb8de8c64,60.0
a0a488fcb3eb010ca8045ac0e487006e,59.0
dd3e09ccf4a74ba4bfa8c3eb7b9bcd7b,57.0
a76712847b1a92c9c8805f8bf5c20db1,57.0
59ab1e6896f4e9571ec2567ce3e6f3d7,56.0
9e5fe3489442a5ab63e5279eb6fcb386,56.0
80dad9b89de868e0366294fc877c5065,55.0
4f7045c3926e14d041ee15615dde6dde,55.0
898061cba735a4c929603296f5fc0665,55.0
71fa9a9355a965179653a8a576d133c7,54.0
5f8594fa598fe6eee7101d25cc8165e9,54.0
bd37be9af368ff27dce55e168f82f4e1,53.0
fc8a8aa733eacd0d98c8c9b043aab5e9,52.0
f9d4d4c446092a8dc514eea3f9d04def,52.0
dae7a95dac1c2b92f06dc7176a2aa9c6,52.0
752b54cab46ab7567abd6f4368bd1ffd,52.0
e5bf661a3ab9adbd1c4c7ce8165f6de3,51.0
440212b5cbe4412251647526dd5e560d,51.0
8e36b05558560c450b9ea82d96dde24a,51.0
e12870810c754293080f19eb60bc7da2,51.0
a9e5867307f50cb13ef97a6e9e4990bb,50.0
0f25995469d116da9583d83151c1d0dc,50.0
3fb3211f7fca2c5a97fa1e001b0be952,49.0
4743b0dd9d22e9dc5c55f6854ec67802,49.0
95639f686e1b633c62e8fdef2074b7ce,48.0
2056cae54f2334a30720c38a7b16db71,48.0
b3fa42900a1e24129e8333ca320e2c33,47.0
214d9f83ad426045e4a399144e7dbb40,47.0
3c98ecf11a97ebcc5be5586d4cabf440,47.0
f6b86ccf9fbd24d911096b71302a029a,47.0
7ddc754df1325351df8df22469402b61,46.0
d0d9b8f7104cd54ca1abf69ddf3a5354,46.0
934cd2fca00f9201a5f8ed1847553f1d,46.0
219fb137501a72544eff736616e32ea7,46.0
d42489a9bdd9d289cb7ffa995f543b93,45.0
2299cef013f5e3f544ca12481bfd03f9,45.0
796608db73772a6c6e8029030330fd3e,45.0
19b8e6348bbce069d756b274fa7babd4,44.0
648f88e0668ac9900b034abd91fe350a,44.0
d58e3f439a04f427bf87844d892f3f76,44.0
57759cf403cc4eec665291b9ccbeb6bb,44.0
75b4b1988bde0b59deff931caa59547f,43.0
60d985d85879223b0d86b20f7b8e96a0,43.0
5413f5f24727eec30d12c45475325cc5,43.0
332e825276ba763e7ac08f697d2b16b0,43.0
78300df8b8e6b7b6ca16dc6db43229cd,43.0
42a88fac1aa012e126053fb4a0e4644e,42.0
95a6cb94275e81a288b0ec5f3461868f,42.0
9e329f29fae14be5c56e4ff891b6a038,42.0
1c17c9d56d116e1e02be2f7ceaa59e3e,42.0
3c49188657d359745657b0d63d9c425d,41.0
165d7d813c669900db1e8803a58dc085,41.0
90113fc3c50d7e6ef1503b9937f5a215,40.0
e26ab38fd3888c71a3b718f250b7c786,40.0
38daa67f363ecd683107bdc4245cc2c0,40.0
524727063311cad5627ce56b7a4cd5c5,40.0
1c644e743cd0dbc1e54099979a230eb7,40.0
4005727f48c9d0b3b3f9aeb08f73b42f,39.0
26fbaba1e96f130d9f3dda4903bd3532,39.0
b799d11f52882603e6cff9341094bee0,39.0
a857b65d5f566962611a04afa88b859f,39.0
193d723a198c1cbaf38ed7986d755034,39.0
49a0d9825e9a9c904c3eaa079e5a4645,39.0
3eb63da8ce5b29fb7263acd29e31f0a2,39.0
d2bcc692d6b23824b7fda646fadb2a34,39.0
6ac3af0fbd786b415e4ec58aa4eb5684,38.0
b866d1cd3865f507c9e8326524fc4d40,38.0
ee111396fdd7423b6c2366b6424b3df7,37.0
95ccb101345fa2dbb115e404356fd134,37.0
5301877b155c2286a9a37bd7f364ce6f,37.0
db8df7bb50122aead8266a9365a268b9,37.0
94e161f6c5ba52ce60b51bd3bd9e90b5,37.0
ff93adf8053dcd1db11441f7af7686e8,36.0
228b2bba748187e2fbfe590ebc18d3a6,36.0
acb55e821e702ea09ec3998ecd10c100,36.0
7384886095d2978070f603703dba79bc,36.0
669014cc923196b8cc3b6335416bfcda,36.0
97bfa2ed7dccc36a55018919505680f5,35.0
6a5d972adc5a19e8cde60327efc32867,35.0
a8f6376e07309e73e41a69732f3a55a6,35.0
2f9a1f9f8eb36b0d819f4e61ce3a0542,35.0
cc9358b02213083ff73408b4156cbe88,34.0
431768e86ffc47f14cab64e242749ee7,34.0
f80fed64f76de40d102e94e384a04ca3,34.0
0ebafa5d2e546f7eabd3222da819c99d,34.0
3e0152f52da8379d4e8afa40154c435f,34.0
d0b15939db7e75f54619b361dddfea9b,33.0
436d0c1e9334e347a3bbf6f5e70f2e93,33.0
3b2b93f2cfa244d54c99aacedf32aba3,33.0
678ae62060ab50411c1e730decc8f955,32.0
a8774950b3a6e9eec897b7b890efc84f,32.0
a7abd89a27e7c19530e9a4f9c7567f22,32.0
c8a4750e8b2d401dd3c665ba3738280a,32.0
25aa5ae90f713b7ffaaa125d9966e0ad,31.0
3989de62224f2489563c726777e629cd,31.0
587febdcb252afdeb6b4f453b5b83dd3,31.0
a05a42b7b5c71e20ffa72e62f510a849,31.0
ae9d4365a769a77cea7d5976af0a482d,31.0
86cf689f2d245f4ca2a93e0d320c2d0c,30.0
12d205885e868260bfaeb2e5f15fd348,30.0
b4ec2c474d6bbaa33bf408cb3b9900f6,30.0
780cc2ad6a8d96a3dec0b25441e11a9e,29.0
470bc2fc4969bf4d825f618f465b1730,29.0
87581e1fde1b01f83363af774271f46c,28.0
fc9ca68f73b395739fe6ef436cab2809,28.0
61666a40922985e687952915146a9e07,28.0
0e85104abb8debe87712697f82914ee7,28.0
1d0c6042794997138b594e710552bfdd,28.0
47641cb78ea9cec95487366ac729bbe4,28.0
af14b8ec47459a784f319b3f947667d2,28.0
d13cc68de47afd14e7bd19ffe82ffc52,27.0
83a77152036271e15b226a61165333e0,27.0
3b7c025875fd3e517219ca2e3af9b705,27.0
0fbb8c788088942d1cefd0061799c3b9,27.0
a896b702f742a1cbf8ab4c47af0ed41f,26.0
8a76d74b1003f18d45d409e354770c60,26.0
f67364f6ae56f66d80355622a68ef02c,26.0
de100073dd2f9c1cb50bfc41723189ce,26.0
57a43a9e95868b51ccd75f195aed7d8a,26.0
aed24886f32eb9cd82fb03811a3a55dc,26.0
d1362908c3f6c4c00f4161f8695c85cb,26.0
90e9ee80737da5b95c5e15f77c4dd45d,26.0
d5ce8a820c77d12b11ecc1d38cb73824,26.0
65ec12dafdfa7981bbfd2df07116bd20,25.0
58419e2356b4d513c1131976448ead40,25.0
d9b05f80e6261b9ccad1c49b6b79e65a,25.0
7f27b9fb67bed80786dc71d55e3ca633,25.0
fa71a1ca6af6ba513f63c010b34e1a9c,25.0
26aff39230a3ef8228c08fcdecae0648,25.0
07e6421c7abbd45f0cbc50976ada0940,25.0
79831839c49c9d0373ab00733da4f1c7,25.0
6fc3314f86261344574b3234b05c4f0a,25.0
f768b284ee794658631c689a5492eb46,24.0
f616d595e153a7c4757d66cda3627795,24.0
01aaf2f2ee222990fce141bb8d47f2b6,24.0
7240e9b265ddc8fd7d5a3e02ca55c0e9,23.0
407331cde5c87192edba82cf2e18a614,23.0
bfa3396e82d6d626cb15f4cecfa0ee93,23.0
653f07138188cc8c47f08542bc970680,23.0
e2134c3bae825a8fdb8d60da9e10cb8c,23.0
a89cee40d1ade95c953cc92e7df29f2e,23.0
6e761b354be0c1ada9169a45fa718335,23.0
339424259752e3ae430744a1efd9f40b,23.0
d9fb32801e8fb2f409c1ccdfa1a0b42a,23.0
0fa182aba86e75e3f3d4e1669ea158a0,23.0
24540e345c718b13ca74fd7d92d381e3,22.0
e87f8ed0032b4ab2cfb339e580ac3c2f,22.0
c3bccf75ce698ae73a84c243fb5176c4,22.0
b4389797ec63ad631c56995c466f35d8,22.0
b33e9016362bcb639319befd47f7503e,21.0
3b204cdc4707e66f0d0a4480d3077a91,21.0
84798492c7e166615480adc7c0704129,21.0
54a9c3dd3e09d6d21749a12376741ce8,21.0
51d259563e072dba8b05833734900b3f,21.0
a3aa2ed5dc8c2da13e497e7a6ee56a87,21.0
0860d525311bcb5cdc305f47d4a5b67f,21.0
3eb1f7d9ca6f421dec67d199e46b97fa,21.0
9ce764274dc104010b94a2b6050fbb09,21.0
342f09e9155d7487f0aada6b2fe6d140,21.0
4b467266de99ff13e04f3d0574b7ecc8,20.0
1871a19308e648410e486064c7bd778c,20.0
e66420ffe5ee8cbab2c539c99bf33bfa,20.0
0b84f5c02990c60dfb4ed7cfe0a753da,20.0
97698dc76359f56485c67b07473bbb60,20.0
f16b92ac291a28450978f5d042a2bb76,20.0
aa3f3cb3adc7e4e50fa5a7528966d456,20.0
6f51bc5295f4b4d83988c067053a379e,20.0
4cf772becd63f01cd2f81cdce6b1cab5,20.0
0388e853fdc522be8892594c618f2ef6,20.0
1c2665f77f63080b895bdecc2933787a,19.0
2a4252cbbf576fb526c12a506d4aa1ef,19.0
488ffc281212120b5f3c46967634a5cc,19.0
4c77e9b61e87b78065be36ff1f696d9e,19.0
76b9399c815419cb17714614cbf14ae7,19.0
67f62be889fdda50279324dbadafa717,19.0
3c83553a2797aa530ef879159c4d6df2,19.0
e7fffdb824eb627433907b6f63a87635,19.0
9b10ee71242327a7fa11b98fa8f44b79,19.0
29b656463793e6b832553125be22b5b5,19.0
a01f32996e8b6eafddf9dc2e64034fa2,19.0
0e906e088a0afecfe384242c073e2c1f,19.0
2ee70f71cc63bcefcb89d9c72eb5ca83,18.0
203683eb2c9c278b509c44cbe1693745,18.0
ea92d5fb5d40429c8be1a0aaa6304032,18.0
4560c8177cafe19a89d7113bcb3c3b42,18.0
b4511ecff67a897b637f00d05e1a31f8,18.0
bd5b5871daf6edbff829e65831bcd6c8,17.0
1590503072c4c5754911e6347921a4e5,17.0
defb6ae78e16b6ffc612ff52e442dd28,17.0
067617172cdc6f385d145162bb0ebb0a,17.0
a6aa102acf7325eb653de7ee4a58355a,17.0
a52add3b010c4b11dcd15b7658ecf505,17.0
dd30a9a4f09b0bb8bef5124bcaf377b0,16.0
5b0c8bbf45aedb009a9edc1455e2ca1e,16.0
5aedf740b5e4982620f182b27a0636b9,16.0
f65171b9238b4c9b5ebd2ccf70ad953b,16.0
cdc4c2bda786c8eeb1f76007f552b56c,16.0
bdc2702576aa04f884d04983f1aede24,16.0
ffa215b9ea0d22bdda6912aeb9bfb5ac,16.0
6c53e38ab271dfb36f42c845ece005c7,16.0
b950570311eaae8255d4ee943fe6b075,15.0
2b68b19a90bc6e96a6f6f027d203280d,15.0
a6bfa4980dafcebac6d79d82da29ca2d,15.0
c7020bdb3aa45735014b319ca3cdca51,15.0
e69b7c55f51318293727fbc1b188420f,14.0
3a5a3b700449d2ecdb371764da442bc5,14.0
d43c4516d1b0234c75c27fb417eb9048,14.0
615659ebb4b252b8d567e85c93e57b06,14.0
4da531470b395c251517f37ee801680e,14.0
ba20fc837e4cf516d213ad326c7c0cc9,14.0
35ae0e5cb1e557f5b0fdda47729f3d18,14.0
b029c570674197841e4ad652df8c387a,14.0
a35b477714f8b3f4fa7bc6459acdc1ff,13.0
3c942d4431ce0096c88691e89b23d3fd,13.0
a0de2b164b48ee24141836faef963aee,13.0
20821cb3d4b475e8fbf6a983fecdbe07,13.0
d529b8a136de46613d7f7fe470b58dd4,13.0
9a54e190b4d2b212b45264c6fd6b56e3,13.0
5174399cab9df29e19189d3457db1823,13.0
7b77557c1bdc07fc15c6f6dea463a0d9,13.0
f933f617074cf546d58f4d42201ede4c,13.0
8cb127318012f4da386cb1aa889f5294,13.0
b426b551f955198b8895751d72bda438,13.0
a69e2c00e56fdc120c2baa03e9b62d3c,13.0
04d61c4675823456fc9d509b4e2d98a0,12.0
82a67406e077cb1fbc7fb21f59d74b0e,12.0
a2a99e8de8960f3a4cde3fba0d4fc2ac,12.0
5a2e2702489a32c9a1c39f60de372f46,12.0
418c9d45508a411b2c59c82f27a279dd,12.0
db86ceecb267025b0626414717d9cb57,12.0
ef36d00d75d1bf30996f1adb69d01859,12.0
14b7e6efefc3532e1dc7b179125b889d,12.0
934f5ca5c14116148baeabe3b3868c3e,12.0
93a26590f9b68d616772a03a8faf68ee,12.0
20ab7283b03c16ca99d66f60451076d0,12.0
e1b9ffdce04c9e43c068d3678fa1f7ed,12.0
e960bd54bed49333e307acefb922529a,12.0
12a83d7275b1b40b8a2872af08ef7f42,11.0
5adf729905d7ce2e5ceff0dfd7a6c9c8,11.0
fb9a3b60ec28976e631ef11a43b3d961,11.0
276ed3c19c4a650ddaac1811ececa202,11.0
8e0bfb4044afbdb08b7792145bde4c51,11.0
3edce7512b968f8a8ab367e5f9b87222,11.0
ddedd4f147c409cda3e1c9f590768763,11.0
641e302037e2cec8a91164c253839cf2,11.0
36d0440f54d3ba4009175cfefa0d11a8,11.0
4301034c9e50070e090c8739cc3d1a3b,11.0
c80b9e8a27bb0fad22c37490e76b5edf,11.0
dcc443cc988ff7bc4b48c6feb86bd861,10.0
1db109900dbaeddbb72a4029328e2d61,10.0
288133cc65d73ceff0a70d37c15b1097,10.0
a3c8d8c65c58b1a6586edb5246eae446,10.0
ae034d5d2f2fc2bd77724a0833808728,10.0
2aa38177d8fa871de5e2eae8dbe6cc8c,10.0
227e2c3f8fe750176594b9d486bae4ea,9.0
3c93f46f0d997e9d51f521863a16e0e1,9.0
9090a7e807bb44fac342cc9f0c2acbb1,9.0
5a8f034e2256d6ac3c4e56da1cf9723c,9.0
42a460652d3f4233c4a7cb49be850bbc,9.0
3e31b2fd7358afa7a590072533ce7dd4,8.0
842608b3325ea9125f1f2ed1fdbe5c1e,8.0
49e8ab0de84a705c2749767190b64d53,8.0
5e372ad4997c6c1033a1a4f845403b19,8.0
854e0f321cefeed321d1acb12bfe9bbc,8.0
94e066efa4d43553e89bea138db62f06,8.0
431f0b4de6a822f2925f249387d1bb2d,7.0
ffab5b6734126bbaf1865ebfd9fc10fe,7.0
2e49b6405f60986add0b55a48203b547,7.0
0c48db39e77228e3e055eb614333dda8,7.0
f1f490a91847e8c19bc4ddc977d51cfb,7.0
b6748bc49b1228fcc0bbcefbbe2d0420,7.0
7173f8884d72e68e36244d0c681049b1,7.0
f3f5b585fea3fdc90399551a45346200,7.0
50aea45b2070da7adb63a90d4ee27a85,7.0
93cdf8c2fc8e35e0d7f1a166f8fad7e0,6.0
1ba4c47b01a4dac764da43bc2d350940,6.0
05bbbedcebf099d3039c156ce632e378,6.0
990cac2f904e1b6cd5a48e2a840b056e,6.0
74e8d51a281508434ccbcbebbdc8f8da,6.0
9bd85524c317e97967cb3f54f636ceb0,6.0
2ad59cf57ff89b349789afd9db1708e8,6.0
6aaf011c3408b2bf693014ca76a0dd2c,6.0
24b380031933c67f2a2cf55093412f5e,6.0
74af773ca93108327ae2b3eb2bd4f9d1,6.0
31fafda0351cb0f06f97a2412b66b624,5.0
541cfe6eabd5bf99eedd3a6e0b997180,5.0
7f51d8f7537a523d64170a975f40b04e,5.0
ab7d63bc865bce1f5f69163bed2abc0c,5.0
27349aed24d30aa473e38c5d96468a39,5.0
1cad9849283eb0fa4d6390fc5cc5ebde,5.0
6d1a6fae0c04e1805a8cf675141b4bc1,5.0
3818681bf3c4be7f1527554e0f237ad9,5.0
50220a894b0326ea6b3799fe6781b83e,5.0
e6465ec58fbcc3cfe6cfe21e1ac68f23,5.0
6cdfd6f09a5235626210f7c5ab8b1b6b,5.0
8e676cfa4286f5f7400a448e057736a2,5.0
a27e14a585d65e85c147f12d40fdc6e7,4.0
8410b96719b8c2266d9fbb229bab16d3,4.0
9788966a0d1bda7cf319e4b0e012ab01,4.0
35773b28015381d6304d740fd581b2c3,4.0
32184dcb6b8145b7b388792a08cc6870,4.0
f259a641db4713c5f2e45a1b73adb77f,4.0
3a6559d1bce8acfd0ec61c1b10fbfc53,3.0
522c21bbb1e1af77a6e5cc046432efb3,3.0
497957bc6eda22a74c4a90929d69abaf,3.0
d96ec95bbe76d94addb8f261fcdb6efa,3.0
